"norm","t","skst","ald","aparch-skst","NA","fix.ald","his"
"337",-0.0855886096897553,-0.0756959323634529,-0.117427485453059,-0.125058415663422,-0.0778337503692395,-0.0778337503692395,-0.0679779711588582,-0.0665871890562052
"338",-0.0803675566755256,-0.0719209853452617,-0.080957598457667,-0.102935809082909,-0.0754443133092511,-0.0754443133092511,-0.0679779711588582,-0.0665871890562052
"339",-0.0754169047992119,-0.0680950497076099,-0.0612158544192619,-0.0839282142164576,-0.0755302483756601,-0.0755302483756601,-0.0679779711588582,-0.0665871890562052
"340",-0.0728964401818997,-0.0671668927277355,-0.0623634120982009,-0.0856536150498464,-0.0728831013804583,-0.0728831013804583,-0.0679779711588582,-0.0665871890562052
"341",-0.0692097240982185,-0.0644273225975092,-0.0505681102399206,-0.0786889830491343,-0.0746102228547826,-0.0746102228547826,-0.0679772458106504,-0.0665871890562052
"342",-0.0666563899221744,-0.062929690800567,-0.0510785742032304,-0.0787863024612612,-0.0715841129448683,-0.0715841129448683,-0.0679772458106504,-0.0665871890562052
"343",-0.0633653404000285,-0.0602517748083505,-0.0450078339653256,-0.0717334592870918,-0.0722599813433652,-0.0722599813433652,-0.0679772458106504,-0.0665871890562052
"344",-0.0603426775201148,-0.0577232994417443,-0.0412812992751349,-0.0662004119016066,-0.0695874078815488,-0.0695874078815488,-0.0679772458106504,-0.0665871890562052
"345",-0.0587414853053629,-0.0568377842749284,-0.0476413976039784,-0.0697556400564186,-0.0706684927343058,-0.0706684927343058,-0.0679772458106504,-0.0665871890562052
"346",-0.058464333139586,-0.057367829715183,-0.0562759258960001,-0.0769848395058663,-0.06758703416736,-0.06758703416736,-0.0679680083080764,-0.0665871890562052
"347",-0.0558565368226333,-0.0550066663188026,-0.0474759166228902,-0.0694941376495995,-0.069817697027174,-0.069817697027174,-0.0679680083080764,-0.0665871890562052
"348",-0.0532128871858707,-0.0524768886349335,-0.0409923329415418,-0.0609658336920989,-0.0657335087143298,-0.0657335087143298,-0.0679680083080764,-0.0665871890562052
"349",-0.0546237189482061,-0.0546458809504049,-0.063741741520627,-0.0747866184736457,-0.0698117555678554,-0.0698117555678554,-0.0679680083080764,-0.0665871890562052
"350",-0.0522566390037125,-0.0523360897997851,-0.0515356925421099,-0.0667903424716708,-0.0649162202478765,-0.0649162202478765,-0.0679680083080764,-0.0665871890562052
"351",-0.0535738594307698,-0.0541879671317661,-0.0608387720440675,-0.0774894437761046,-0.0670148328472771,-0.0670148328472771,-0.0679375605034783,-0.0660792587078331
"352",-0.0517952390921208,-0.0525036320756728,-0.0516877795754289,-0.072287990688548,-0.0638822155751494,-0.0638822155751494,-0.0679375605034783,-0.0660792587078331
"353",-0.0494319883440106,-0.0500579020861587,-0.0433006223851585,-0.0616168324984117,-0.0648597949249802,-0.0648597949249802,-0.0679375605034783,-0.0660792587078331
"354",-0.0481911394591363,-0.0488807275581396,-0.043071622476814,-0.0615435261281652,-0.0618001647790715,-0.0618001647790715,-0.0679375605034783,-0.0660792587078331
"355",-0.0472289833363394,-0.0479872754605989,-0.0437961937218091,-0.0622145440123579,-0.0627607428731815,-0.0627607428731815,-0.0679375605034783,-0.0660792587078331
"356",-0.0458952812791502,-0.0466250270688456,-0.0417667002140822,-0.0596657605053615,-0.0602396101638547,-0.0602396101638547,-0.068020233634781,-0.0660792587078331
"357",-0.0456349290081139,-0.0465208360912637,-0.045620707969923,-0.063933472374285,-0.0621531839292336,-0.0621531839292336,-0.068020233634781,-0.0660792587078331
"358",-0.0460671374213439,-0.0471145788442024,-0.0502554217445027,-0.0683977132192899,-0.0588066212784764,-0.0588066212784764,-0.068020233634781,-0.0660792587078331
"359",-0.044094161365386,-0.0449475396336024,-0.0420962617464951,-0.0562149113522184,-0.0608603535578348,-0.0608603535578348,-0.068020233634781,-0.0660792587078331
"360",-0.0431097751857417,-0.0439020419414035,-0.0410146239432177,-0.0556211905837782,-0.0570001082983269,-0.0570001082983269,-0.068020233634781,-0.0660792587078331
"361",-0.0490161341284208,-0.0499735593825885,-0.0781496481655662,-0.0789274936109403,-0.0642943136309889,-0.0642943136309889,-0.0679903883672918,-0.0660792587078331
"362",-0.0476226512478218,-0.0485767854639135,-0.0612807168832616,-0.0724043522606034,-0.0587622418987566,-0.0587622418987566,-0.0679903883672918,-0.0660792587078331
"363",-0.0459251831928207,-0.0468073556246864,-0.0511368832286511,-0.0659184326660111,-0.0626523537882062,-0.0626523537882062,-0.0679903883672918,-0.0660792587078331
"364",-0.0456103151353184,-0.0466250089798365,-0.0503584035219027,-0.0680487752685304,-0.0581082166755027,-0.0581082166755027,-0.0679903883672918,-0.0660792587078331
"365",-0.0447462579064255,-0.0457444033002985,-0.047407354358434,-0.0657918625180016,-0.0599214793498229,-0.0599214793498229,-0.0679903883672918,-0.0660792587078331
"366",-0.0428890859853358,-0.0436853878535461,-0.0407759890437977,-0.055400855073624,-0.0568369005565847,-0.0568369005565847,-0.0680795418415207,-0.0660792587078331
"367",-0.0412141210649714,-0.0418117071337706,-0.0368386156300427,-0.0493188879349532,-0.0578646285418531,-0.0578646285418531,-0.0680795418415207,-0.0660792587078331
"368",-0.0403239419522657,-0.0408243680483342,-0.0380004856427263,-0.0496434206220346,-0.054939120509931,-0.054939120509931,-0.0680795418415207,-0.0660792587078331
"369",-0.0391396005138381,-0.0394759559047646,-0.0363729866405854,-0.0471694443738859,-0.0559989455283777,-0.0559989455283777,-0.0680795418415207,-0.0660792587078331
"370",-0.0435261246583927,-0.0440237673041274,-0.0786113915614047,-0.0656964323392802,-0.0543271373464674,-0.0543271373464674,-0.0680795418415207,-0.0660792587078331
"371",-0.0428765518148425,-0.0433871472466936,-0.0615268162769368,-0.0629679293066095,-0.0559995311588712,-0.0559995311588712,-0.0678369483614479,-0.0660792587078331
"372",-0.0467600936628021,-0.0475310013551542,-0.0693249273741015,-0.075650153045937,-0.0542198174167623,-0.0542198174167623,-0.0678369483614479,-0.0660792587078331
"373",-0.0449310240692117,-0.0455899277576592,-0.0547246483663759,-0.0666870432945029,-0.0566079869570899,-0.0566079869570899,-0.0678369483614479,-0.0660792587078331
"374",-0.0436498187966321,-0.0442365413695599,-0.0475682315273393,-0.0613454566664954,-0.0526022273167271,-0.0526022273167271,-0.0678369483614479,-0.0660792587078331
"375",-0.0444879280350974,-0.0452620756154578,-0.054263206569885,-0.0661705384546251,-0.0548657289644902,-0.0548657289644902,-0.0678369483614479,-0.0660792587078331
"376",-0.0425974543607322,-0.0431742730008124,-0.0450529271957787,-0.0546069611219224,-0.0521349810956279,-0.0521349810956279,-0.0678167554117522,-0.0658329824529579
"377",-0.040976119582189,-0.0413758239705183,-0.0399399078386425,-0.0497481888955762,-0.0526623620791094,-0.0526623620791094,-0.0678167554117522,-0.0658329824529579
"378",-0.039480338334343,-0.0396969182736635,-0.0366489810230865,-0.0460687341351066,-0.0506808340287851,-0.0506808340287851,-0.0678167554117522,-0.0658329824529579
"379",-0.039307882950749,-0.0395345071504682,-0.041729159172779,-0.049481760966022,-0.0506678819882608,-0.0506678819882608,-0.0678167554117522,-0.0658329824529579
"380",-0.043067704065139,-0.0435114613512479,-0.0677954079395689,-0.0647190574442769,-0.0505117574863729,-0.0505117574863729,-0.0678167554117522,-0.0658329824529579
"381",-0.0413205838374173,-0.041589545084761,-0.0531637752709036,-0.0568606350858728,-0.0512084396854199,-0.0512084396854199,-0.0677215670907707,-0.0658329824529579
"382",-0.0421768316825564,-0.0426195762248449,-0.0539736839899564,-0.0624608680494028,-0.049267782474319,-0.049267782474319,-0.0677215670907707,-0.0658329824529579
"383",-0.040529056394395,-0.0407756771138487,-0.0448836766773137,-0.0527474006326037,-0.0505487769105084,-0.0505487769105084,-0.0677215670907707,-0.0658329824529579
"384",-0.0391650247051827,-0.0392392090163192,-0.0399143116416266,-0.0476516514060416,-0.047955951165328,-0.047955951165328,-0.0677215670907707,-0.0658329824529579
"385",-0.0411607492551143,-0.0414654424344363,-0.0564850646941665,-0.0585931924889712,-0.049228573299273,-0.049228573299273,-0.0677215670907707,-0.0658329824529579
"386",-0.0396896747243779,-0.0398195337095925,-0.0468332163703125,-0.0504871685036685,-0.047931860404361,-0.047931860404361,-0.0677072437370227,-0.0658329824529579
"387",-0.0382769443290899,-0.0382268619108536,-0.0409421785178062,-0.0466976931351331,-0.0479834674329579,-0.0479834674329579,-0.0677072437370227,-0.0658329824529579
"388",-0.0389502449694627,-0.0390228120630428,-0.0474272085947603,-0.0523831269523498,-0.0466306888381365,-0.0466306888381365,-0.0677072437370227,-0.0658329824529579
"389",-0.0382636270346876,-0.0382646751693868,-0.0438140185226923,-0.0506837557318406,-0.0472735083462773,-0.0472735083462773,-0.0677072437370227,-0.0658329824529579
"390",-0.0373678181519786,-0.0372818679518483,-0.0409324848756286,-0.0507613047953468,-0.04619905895651,-0.04619905895651,-0.0677072437370227,-0.0658329824529579
"391",-0.0439371346819528,-0.0439417163337061,-0.0740922511161475,-0.0744208279058869,-0.0510706520544825,-0.0510706520544825,-0.0677438435165322,-0.0658329824529579
"392",-0.0462347617657618,-0.0466160120287293,-0.0679330573172037,-0.0793921201217374,-0.0492531456736745,-0.0492531456736745,-0.0677438435165322,-0.0658329824529579
"393",-0.0453896431446276,-0.0458371900348092,-0.0565777710834816,-0.0732301383093569,-0.0511146564395115,-0.0511146564395115,-0.0677438435165322,-0.0658329824529579
"394",-0.0463655396801778,-0.0471475254150622,-0.0575081555743994,-0.078208185719943,-0.0507101721907195,-0.0507101721907195,-0.0677438435165322,-0.0658329824529579
"395",-0.0569472798078941,-0.0571443905939647,-0.108862825708573,-0.100016295616776,-0.0536007359076651,-0.0536007359076651,-0.0677438435165322,-0.0658329824529579
"396",-0.0566004500095445,-0.0572837780423295,-0.0800475552913219,-0.0955531272244767,-0.0547495817486879,-0.0547495817486879,-0.067604769528204,-0.0658329824529579
"397",-0.0537552197299668,-0.054427712988746,-0.0598847420553358,-0.0770140471563881,-0.0534324427022114,-0.0534324427022114,-0.067604769528204,-0.0658329824529579
"398",-0.0517440510071461,-0.052504067242462,-0.0509949591093508,-0.0713700052337819,-0.0535031675592491,-0.0535031675592491,-0.067604769528204,-0.0658329824529579
"399",-0.0505662121038692,-0.051461841087734,-0.0493737635294811,-0.0692757313220565,-0.0517862819021846,-0.0517862819021846,-0.067604769528204,-0.0658329824529579
"400",-0.0485370579378958,-0.0493927878227141,-0.0437140393423041,-0.0633025477096394,-0.052820156778804,-0.052820156778804,-0.067604769528204,-0.0658329824529579
"401",-0.0471345088296426,-0.0479925038723252,-0.0428921292720674,-0.0606638738793249,-0.0506058289827091,-0.0506058289827091,-0.0677283318665905,-0.0660932914195421
"402",-0.0451559341417801,-0.0458777618132841,-0.0385134318025363,-0.0541878331256492,-0.0520042063143279,-0.0520042063143279,-0.0677283318665905,-0.0660932914195421
"403",-0.0432881393769311,-0.0438362633315233,-0.0351596726040949,-0.0469085941832621,-0.0493215791104673,-0.0493215791104673,-0.0677283318665905,-0.0660932914195421
"404",-0.0580664742907963,-0.0568253961220536,-0.169126568017565,-0.0958457876540456,-0.0618002109202236,-0.0618002109202236,-0.0677283318665905,-0.0660932914195421
"405",-0.0553596598037189,-0.0543460265780546,-0.104658544469418,-0.0820768697179754,-0.057280006169291,-0.057280006169291,-0.0677283318665905,-0.0660932914195421
"406",-0.0526418306363812,-0.051728468360179,-0.0731789525548612,-0.06804218690137,-0.0594325271301662,-0.0594325271301662,-0.0675983337852275,-0.0660932914195421
"407",-0.0542486933814016,-0.0540563695120937,-0.0712670949400446,-0.0784598024287507,-0.0564843632418154,-0.0564843632418154,-0.0675983337852275,-0.0660932914195421
"408",-0.0577527530953248,-0.0583000158159506,-0.0810073101060229,-0.0913224409868754,-0.0600228983776042,-0.0600228983776042,-0.0675983337852275,-0.0660932914195421
"409",-0.0551603752701888,-0.055792704133057,-0.0613214171425676,-0.078305495513847,-0.0574342991588894,-0.0574342991588894,-0.0675983337852275,-0.0660932914195421
"410",-0.0527157550606636,-0.0533693558083676,-0.0502884346157355,-0.0681288572059199,-0.0581552679141534,-0.0581552679141534,-0.0675983337852275,-0.0660932914195421
"411",-0.0507771412248674,-0.0514984295807353,-0.0462488254123789,-0.0649652607232178,-0.0565639962110822,-0.0565639962110822,-0.0676350696269574,-0.0660932914195421
"412",-0.0516576855554894,-0.0528151666632802,-0.0582608003761042,-0.0747414201555213,-0.0584091409154502,-0.0584091409154502,-0.0676350696269574,-0.0660932914195421
"413",-0.0492384357218451,-0.0502821322730837,-0.0477567590183071,-0.0627040388368572,-0.0560081262280707,-0.0560081262280707,-0.0676350696269574,-0.0660932914195421
"414",-0.0534164852609261,-0.0548015550646993,-0.0856188280419067,-0.0807332193977521,-0.0573738788129667,-0.0573738788129667,-0.0676350696269574,-0.0660932914195421
"415",-0.0519609215064129,-0.0534280751254328,-0.0657073200130771,-0.075655057094165,-0.0568048855394139,-0.0568048855394139,-0.0676350696269574,-0.0660932914195421
"416",-0.0572319097795428,-0.0589831716736864,-0.0856967816332746,-0.0927399574580302,-0.0577923746704428,-0.0577923746704428,-0.0677842200083138,-0.0660932914195421
"417",-0.0549731599508827,-0.0567595798261694,-0.0645564583874074,-0.0815552625854922,-0.0582256841071324,-0.0582256841071324,-0.0677842200083138,-0.0660932914195421
"418",-0.0543343867326317,-0.0563204287099781,-0.0599644025730356,-0.0806189016014479,-0.0566156075358807,-0.0566156075358807,-0.0677842200083138,-0.0660932914195421
"419",-0.058531348931758,-0.0608426258287435,-0.0860084073747473,-0.0943078939514793,-0.0585916442693216,-0.0585916442693216,-0.0677842200083138,-0.0660932914195421
"420",-0.0555809470690078,-0.0578064749149718,-0.0632300897123018,-0.0767662764760472,-0.0579321445266708,-0.0579321445266708,-0.0677842200083138,-0.0660932914195421
"421",-0.0825595827349714,-0.0788206695811551,-0.19868130917674,-0.136965012419895,-0.0782856022604126,-0.0782856022604126,-0.067765236887599,-0.0660932914195421
"422",-0.0778574544459629,-0.0750765884703902,-0.116009712532874,-0.112773137991623,-0.0735631632879948,-0.0735631632879948,-0.067765236887599,-0.0660932914195421
"423",-0.0836820765144896,-0.082997064385326,-0.103443209813186,-0.131288814454775,-0.0781822423235462,-0.0781822423235462,-0.067765236887599,-0.0660932914195421
"424",-0.082538072732589,-0.0832880644887813,-0.0841612634995851,-0.126577528426366,-0.0769532611747437,-0.0769532611747437,-0.067765236887599,-0.0660932914195421
"425",-0.0773560264892125,-0.0785869249013014,-0.0615977622895132,-0.099056640852071,-0.0776910844968264,-0.0776910844968264,-0.067765236887599,-0.0660932914195421
"426",-0.0726645451173671,-0.0742178718398354,-0.049091650929811,-0.0808140280730449,-0.0752084012396747,-0.0752084012396747,-0.067716348210496,-0.0667749284259125
"427",-0.0686924066714939,-0.0705119265812834,-0.0433619327876892,-0.0710128126589309,-0.074994198318011,-0.074994198318011,-0.067716348210496,-0.0667749284259125
"428",-0.0653852303960742,-0.0674580511592875,-0.0424638736876811,-0.0682950934000842,-0.0734293599086318,-0.0734293599086318,-0.067716348210496,-0.0667749284259125
"429",-0.0618287068417266,-0.0639523650611116,-0.0376618410858998,-0.0593295209401923,-0.0722236228797441,-0.0722236228797441,-0.067716348210496,-0.0667749284259125
"430",-0.0598270533749421,-0.0621339353147188,-0.0447198894844623,-0.0624680280739415,-0.0705603169048032,-0.0705603169048032,-0.067716348210496,-0.0667749284259125
"431",-0.0574329245201937,-0.0597797236284455,-0.0431761982633865,-0.0608662409554444,-0.0700845180914477,-0.0700845180914477,-0.0679653778516967,-0.0667749284259125
"432",-0.0552521299311861,-0.0575973155128953,-0.042153377614931,-0.059348670324746,-0.0683947606113567,-0.0683947606113567,-0.0679653778516967,-0.0667749284259125
"433",-0.0554674596209181,-0.0581005894392949,-0.0569567931968214,-0.0711773080787401,-0.0699789726152672,-0.0699789726152672,-0.0679653778516967,-0.0667749284259125
"434",-0.060827630209689,-0.0637230112911283,-0.0838732109171883,-0.0945601470397993,-0.0718349352376656,-0.0718349352376656,-0.0679653778516967,-0.0667749284259125
"435",-0.0595370500079136,-0.0626029180719163,-0.0666390487517457,-0.0899017761489325,-0.0701501259708785,-0.0701501259708785,-0.0679653778516967,-0.0667749284259125
"436",-0.0654422616242051,-0.0687873547852507,-0.0877535535008461,-0.109182252966003,-0.076619536338636,-0.076619536338636,-0.0685345825558488,-0.0667749284259125
"437",-0.083895195627148,-0.0851586504765983,-0.130617422784947,-0.147088300503118,-0.0868699336032636,-0.0868699336032636,-0.0685345825558488,-0.0667749284259125
"438",-0.0800770225287812,-0.0821094435810809,-0.0882304110337071,-0.125840021736955,-0.0845000546159726,-0.0845000546159726,-0.0685345825558488,-0.0667749284259125
"439",-0.0761640344785494,-0.0787211169087045,-0.0673299712528169,-0.108516176230095,-0.0842287852797142,-0.0842287852797142,-0.0685345825558488,-0.0667749284259125
"440",-0.0781209691429819,-0.0817095930885775,-0.0864704037539937,-0.120026134653019,-0.0870680350333981,-0.0870680350333981,-0.0685345825558488,-0.0667749284259125
"441",-0.110467388005836,-0.108001095341363,-0.21803980874334,-0.183467015881667,-0.109853554093433,-0.109853554093433,-0.0694977327745524,-0.0667749284259125
"442",-0.113007466924995,-0.113832972496757,-0.143427602202278,-0.185826971244456,-0.113360088949697,-0.113360088949697,-0.0694977327745524,-0.0667749284259125
"443",-0.113458382800007,-0.116857818809152,-0.117242467499793,-0.181351346465697,-0.112511265346938,-0.112511265346938,-0.0694977327745524,-0.0667749284259125
"444",-0.111982318036512,-0.117481720470667,-0.105453398472709,-0.174901192561979,-0.119925434896825,-0.119925434896825,-0.0694977327745524,-0.0667749284259125
"445",-0.112506297849867,-0.119856399767284,-0.111584791538466,-0.176070315785936,-0.118376360660589,-0.118376360660589,-0.0694977327745524,-0.0667749284259125
"446",-0.112812338033608,-0.135123841461791,-0.110887948341521,-0.183904186712265,-0.124927063528711,-0.124927063528711,-0.069859271032286,-0.0667749284259125
"447",-0.105115457320869,-0.119509695690202,-0.0787219454539219,-0.150270544299103,-0.118481713247352,-0.118481713247352,-0.069859271032286,-0.0667749284259125
"448",-0.108940297620387,-0.1277147056037,-0.133029880383093,-0.168728703025039,-0.128160073984386,-0.128160073984386,-0.069859271032286,-0.0667749284259125
"449",-0.103713132013724,-0.117384421479389,-0.0955251373871507,-0.152622630149211,-0.12136406961979,-0.12136406961979,-0.069859271032286,-0.0667749284259125
"450",-0.101769998319429,-0.114273576508851,-0.0920459326899942,-0.150788900573749,-0.122643445295203,-0.122643445295203,-0.069859271032286,-0.0667749284259125
"451",-0.10113015385475,-0.113825102321273,-0.0969426478205764,-0.152702705834336,-0.129501790207803,-0.129501790207803,-0.0699584210964334,-0.0674100695338596
"452",-0.101104728053112,-0.114591292996634,-0.100069948272269,-0.155597133229162,-0.13034691270706,-0.13034691270706,-0.0699584210964334,-0.0674100695338596
"453",-0.0943477375342365,-0.10153573138837,-0.0726027181992418,-0.125563047482748,-0.126828328983935,-0.126828328983935,-0.0699584210964334,-0.0674100695338596
"454",-0.0960743087498618,-0.107118483106919,-0.106425033744476,-0.141295909252781,-0.131229916418443,-0.131229916418443,-0.0699584210964334,-0.0674100695338596
"455",-0.0906838384134322,-0.096967465424721,-0.0788486718735366,-0.12292732728694,-0.1243694379302,-0.1243694379302,-0.0699584210964334,-0.0674100695338596
"456",-0.094300000995384,-0.106189044111489,-0.109917881314544,-0.140914657708392,-0.126489549316631,-0.126489549316631,-0.0696061076084722,-0.0674100695338596
"457",-0.0887496834417734,-0.0954384689665196,-0.0794504775377587,-0.119854352149297,-0.122698193392703,-0.122698193392703,-0.0696061076084722,-0.0674100695338596
"458",-0.0832576664653734,-0.0852578962672973,-0.0612160967808745,-0.0998001292536225,-0.120666890985001,-0.120666890985001,-0.0696061076084722,-0.0674100695338596
"459",-0.0782608731578318,-0.0764632428878633,-0.0504135653875384,-0.0845632604615835,-0.116963173153947,-0.116963173153947,-0.0696061076084722,-0.0674100695338596
"460",-0.0760507361165498,-0.0744236509151587,-0.0613717167302503,-0.0888562819717444,-0.114821369406315,-0.114821369406315,-0.0696061076084722,-0.0674100695338596
"461",-0.0727881988110394,-0.0697542669369741,-0.0564040515611773,-0.0870534708194504,-0.113881333826133,-0.113881333826133,-0.0703200695473893,-0.0674100695338596
"462",-0.101915667754223,-0.131755735992678,-0.325673584926963,-0.165093252664647,-0.12995328593346,-0.12995328593346,-0.0703200695473893,-0.0674100695338596
"463",-0.0954724147934102,-0.11675916892061,-0.177654385632992,-0.137578693577844,-0.124129303156659,-0.124129303156659,-0.0703200695473893,-0.0674100695338596
"464",-0.0945170041094789,-0.113115562752068,-0.121045217023919,-0.139577386744863,-0.123483791499088,-0.123483791499088,-0.0703200695473893,-0.0674100695338596
"465",-0.0921226480713937,-0.107445542596866,-0.0945575127258615,-0.136682485340588,-0.12478051123005,-0.12478051123005,-0.0703200695473893,-0.0674100695338596
"466",-0.0913196836176643,-0.0950573447337822,-0.0689222243042031,-0.108188285173436,-0.119141422972861,-0.119141422972861,-0.070368909787941,-0.0674100695338596
"467",-0.0871881605546645,-0.0868256255661125,-0.0601074847405096,-0.100267909811127,-0.119561522505853,-0.119561522505853,-0.070368909787941,-0.0674100695338596
"468",-0.0897351723006099,-0.0942618766029752,-0.103706108761574,-0.120283058936857,-0.114994501610327,-0.114994501610327,-0.070368909787941,-0.0674100695338596
"469",-0.0854507793833629,-0.0855133669428668,-0.0764882266459147,-0.106650648422024,-0.118352233661684,-0.118352233661684,-0.070368909787941,-0.0674100695338596
"470",-0.0809576657558659,-0.0768507965135422,-0.0597084994479692,-0.0915737756115286,-0.110487061899601,-0.110487061899601,-0.070368909787941,-0.0674100695338596
"471",-0.0793050401683669,-0.0754711596455219,-0.065462691769777,-0.0955396667281685,-0.111602705536032,-0.111602705536032,-0.0699948856468891,-0.0674100695338596
"472",-0.0824915325629788,-0.0854126781137275,-0.0951725747337084,-0.114480331532888,-0.108182048679345,-0.108182048679345,-0.0699948856468891,-0.0674100695338596
"473",-0.077969393296616,-0.0761551907254171,-0.0697805510650504,-0.0906788310446301,-0.109637301350208,-0.109637301350208,-0.0699948856468891,-0.0674100695338596
"474",-0.074777923141696,-0.0706364310502686,-0.0596100456099775,-0.0866141710159865,-0.104377090653362,-0.104377090653362,-0.0699948856468891,-0.0674100695338596
"475",-0.0726985632680663,-0.068017761699881,-0.0587407759237546,-0.0867524944958384,-0.103639555506505,-0.103639555506505,-0.0699948856468891,-0.0674100695338596
"476",-0.0642661323690932,-0.0612607747979097,-0.0480946032200778,-0.0720930061375187,-0.098271863490944,-0.098271863490944,-0.0707266267236304,-0.0683562340644576
"477",-0.0612655200978254,-0.0563273510849839,-0.0434329757811302,-0.0658445779572664,-0.0963625726461638,-0.0963625726461638,-0.0707266267236304,-0.0683562340644576
"478",-0.0878372380575339,-0.114550653826893,-0.344314826990455,-0.143949067489672,-0.111803107035096,-0.111803107035096,-0.0707266267236304,-0.0683562340644576
"479",-0.0838686657835396,-0.103986308932232,-0.1919327388609,-0.127240380580628,-0.104767702654568,-0.104767702654568,-0.0707266267236304,-0.0683562340644576
"480",-0.0819771287955603,-0.0983564069978635,-0.125721612608149,-0.124507508654253,-0.110368517404561,-0.110368517404561,-0.0707266267236304,-0.0683562340644576
"481",-0.0925541782999048,-0.111361260820257,-0.118585177703948,-0.149440199757855,-0.110902461287462,-0.110902461287462,-0.0714258527308942,-0.0683562340644576
"482",-0.113454303172682,-0.143825468320621,-0.16442065495545,-0.19307524289157,-0.132505180377303,-0.132505180377303,-0.0714258527308942,-0.0683562340644576
"483",-0.122591837270342,-0.153592354661699,-0.146351133722963,-0.208539868134278,-0.136321267921816,-0.136321267921816,-0.0714258527308942,-0.0683562340644576
"484",-0.117286584544443,-0.138328342133986,-0.104853379221102,-0.179512980865471,-0.136406532771709,-0.136406532771709,-0.0714258527308942,-0.0683562340644576
"485",-0.113404549876206,-0.127732892357205,-0.0902198303426874,-0.163207156499256,-0.130361715949036,-0.130361715949036,-0.0714258527308942,-0.0683562340644576
"486",-0.114292432311573,-0.127937110721599,-0.110035690870872,-0.168385861999174,-0.132288749692338,-0.132288749692338,-0.0715476232209326,-0.0683562340644576
"487",-0.108893855305064,-0.115695466518204,-0.0847154151887523,-0.147275830002804,-0.130016705737271,-0.130016705737271,-0.0715476232209326,-0.0683562340644576
"488",-0.106523427468462,-0.111137693109831,-0.0870689812086694,-0.144953514156489,-0.129580787601429,-0.129580787601429,-0.0715476232209326,-0.0683562340644576
"489",-0.100532744374223,-0.098971809996225,-0.0670438685081912,-0.120766433665928,-0.125467901397013,-0.125467901397013,-0.0715476232209326,-0.0683562340644576
"490",-0.0947928156278232,-0.0881229313275094,-0.0540877937258543,-0.100218796473695,-0.123426369472396,-0.123426369472396,-0.0715476232209326,-0.0683562340644576
"491",-0.0929393671671488,-0.0873585104255058,-0.076224687091423,-0.107965146123081,-0.119430114821976,-0.119430114821976,-0.0723512870557214,-0.0683562340644576
"492",-0.0904937640677371,-0.0848268583987122,-0.0735247848676735,-0.109344167515371,-0.119035068630431,-0.119035068630431,-0.0723512870557214,-0.0683562340644576
"493",-0.0866207580219566,-0.0788005022859265,-0.0637317247325246,-0.102351279000207,-0.116701766416033,-0.116701766416033,-0.0723512870557214,-0.0683562340644576
"494",-0.0818599648232159,-0.0706126753650562,-0.0514149372321915,-0.0840652445782067,-0.113264596084252,-0.113264596084252,-0.0723512870557214,-0.0683562340644576
"495",-0.0975160414306409,-0.114001890663577,-0.265812177746246,-0.145724222267326,-0.126079432170366,-0.126079432170366,-0.0723512870557214,-0.0683562340644576
"496",-0.100937360162758,-0.117970532252611,-0.171021633911405,-0.157138064752887,-0.124890147798158,-0.124890147798158,-0.0719349130955141,-0.0683562340644576
"497",-0.108020130574196,-0.12877709001713,-0.139147375278514,-0.175396086671425,-0.125197408210572,-0.125197408210572,-0.0719349130955141,-0.0683562340644576
"498",-0.102289194149977,-0.114564680503591,-0.0978708331527469,-0.145572109492465,-0.126123572270233,-0.126123572270233,-0.0719349130955141,-0.0683562340644576
"499",-0.0966699814851986,-0.101922619148957,-0.0733486465247503,-0.12123972585954,-0.119379754611827,-0.119379754611827,-0.0719349130955141,-0.0683562340644576
"500",-0.0945862492934452,-0.0980376200503399,-0.0767412729014899,-0.12247601908774,-0.119960461281529,-0.119960461281529,-0.0719349130955141,-0.0683562340644576
"501",-0.0894407765695751,-0.0873070444439134,-0.0596826352449205,-0.10059246245518,-0.118905735168756,-0.118905735168756,-0.0724290854927535,-0.0686566654669834
"502",-0.0848220308785724,-0.0788010411194151,-0.0516436276617976,-0.089143979892803,-0.118177068482718,-0.118177068482718,-0.0724290854927535,-0.0686566654669834
"503",-0.0805558193224784,-0.0714985108795706,-0.045518292421064,-0.080028268850782,-0.113231493081333,-0.113231493081333,-0.0724290854927535,-0.0686566654669834
"504",-0.0806719639890638,-0.0760141878269511,-0.0846759583352319,-0.0966389336993234,-0.116754114293378,-0.116754114293378,-0.0724290854927535,-0.0686566654669834
"505",-0.0780717123632855,-0.0724263979981199,-0.0703315754065294,-0.0947833085439384,-0.109590299509938,-0.109590299509938,-0.0724290854927535,-0.0686566654669834
"506",-0.0750284356753867,-0.0679159306063415,-0.061337209496114,-0.0901317204016987,-0.113321421966249,-0.113321421966249,-0.0724746586796713,-0.0686566654669834
"507",-0.0711351864809309,-0.0612472846083049,-0.0497497470671782,-0.0753981613687635,-0.105274722969688,-0.105274722969688,-0.0724746586796713,-0.0686566654669834
"508",-0.0749734312045506,-0.0751767900189012,-0.098364489934633,-0.100649922718597,-0.107851636003734,-0.107851636003734,-0.0724746586796713,-0.0686566654669834
"509",-0.0718436350946593,-0.0692641288336092,-0.0744532048076211,-0.0911078388755308,-0.103633836054853,-0.103633836054853,-0.0724746586796713,-0.0686566654669834
