"norm","t","skst","ald","aparch.t","fix.ald","his"
"41",-0.0317063717214191,-0.0302362347457272,-0.0463542863922847,-0.0437421491369605,-0.0336951696957873,-0.0577656990989314,-0.0592077995284743
"42",-0.0315054875489137,-0.0301169845775211,-0.0461881696422985,-0.0443740049377084,-0.0364767515997563,-0.0577656990989314,-0.0592077995284743
"43",-0.0305218058629893,-0.0289471146802724,-0.0462483051747515,-0.0388767337426543,-0.0332546021347959,-0.0577656990989314,-0.0592077995284743
"44",-0.0311477866208581,-0.0295411049927084,-0.0464430185748987,-0.043459958396852,-0.0349626919605076,-0.0577656990989314,-0.0592077995284743
"45",-0.0336749875137756,-0.0324550766467364,-0.0462826236291583,-0.0526299001649022,-0.0360255878936573,-0.0577656990989314,-0.0592077995284743
"46",-0.0327802875820833,-0.0319801747064452,-0.0463614785280259,-0.047041685320437,-0.0347538046405022,-0.0576505608501294,-0.0592077995284743
"47",-0.0343726707685571,-0.0334995244582504,-0.0465528070286166,-0.0524369766935706,-0.034938370130228,-0.0576505608501294,-0.0592077995284743
"48",-0.0385137363164022,-0.0374655519256053,-0.0466664183797973,-0.0624532112851739,-0.0348123200626445,-0.0576505608501294,-0.0592077995284743
"49",-0.0373345335434784,-0.0363714708116403,-0.046523532173017,-0.0558133469894528,-0.0364691316997294,-0.0576505608501294,-0.0592077995284743
"50",-0.0361607713796472,-0.0351040155741287,-0.0466505802122522,-0.0494081759825349,-0.0339411387674234,-0.0576505608501294,-0.0592077995284743
"51",-0.0348082833492511,-0.0334055491359436,-0.0465013743558622,-0.0449244165793061,-0.0357545297270183,-0.0575908145361391,-0.0590434572026387
"52",-0.0338953765021318,-0.0324539237316471,-0.0463674848537274,-0.042845425195992,-0.0335988998922652,-0.0575908145361391,-0.0590434572026387
"53",-0.0328249686985349,-0.0312781410355219,-0.0462883722840822,-0.0392555957660079,-0.0347800911614028,-0.0575908145361391,-0.0590434572026387
"54",-0.0317364534914558,-0.0300483871284147,-0.0462642042238603,-0.0349788693711162,-0.0329953485304577,-0.0575908145361391,-0.0590434572026387
"55",-0.0314841964185768,-0.0297555365989802,-0.0464387591000717,-0.0377095537260175,-0.0334641582904849,-0.0575908145361391,-0.0590434572026387
"56",-0.0315685345665617,-0.0298575643367917,-0.0465508229134879,-0.0411492073908448,-0.0325242495007216,-0.0575088253139836,-0.0590434572026387
"57",-0.0305462052219595,-0.0286840637662535,-0.0465380601959646,-0.0358023913577199,-0.0333287988131159,-0.0575088253139836,-0.0590434572026387
"58",-0.0328725241440677,-0.0313793820476667,-0.0463648609990785,-0.0469415215775371,-0.0343412324230376,-0.0575088253139836,-0.0590434572026387
"59",-0.0332405313055678,-0.0317915383800986,-0.0465608919821411,-0.0492556253448129,-0.0330054889091366,-0.0575088253139836,-0.0590434572026387
