"norm","t","skst","ald","aparch.t","fix.ald","his"
"125",-0.0418664609384971,-0.0406357725249959,-0.0473316480832645,-0.0505775911733508,-0.0469223422184507,-0.0610245329217496,-0.0584390795633908
"126",-0.040270324770989,-0.0390525981117384,-0.0407122931208639,-0.0463859410956502,-0.0505117315995156,-0.0609403918686166,-0.0582851389917495
"127",-0.040495367125816,-0.0394827286634621,-0.0455629913902122,-0.0510373385623097,-0.0448907520771669,-0.0609403918686166,-0.0582851389917495
"128",-0.0388313162524531,-0.037739054026877,-0.0383093032075088,-0.0435032648965716,-0.0486857623724886,-0.0609403918686166,-0.0582851389917495
"129",-0.0386776613051874,-0.0377766852082084,-0.0407304363465965,-0.0480524031445384,-0.0463098868728662,-0.0609403918686166,-0.0582851389917495
"130",-0.044014830481707,-0.0433126945388794,-0.0662583180548865,-0.0660941703245044,-0.0533316115483487,-0.0609403918686166,-0.0582851389917495
"131",-0.0442065445729334,-0.0437334019302697,-0.057488932904339,-0.0658443896099925,-0.0467376482682894,-0.061012255954995,-0.0582851389917495
"132",-0.0422639642921434,-0.0417416986954025,-0.0462308938395704,-0.0553862890228629,-0.051785408700788,-0.061012255954995,-0.0582851389917495
"133",-0.0404337768479387,-0.039827026954591,-0.03891624007103,-0.0468394020572305,-0.0464235972203664,-0.061012255954995,-0.0582851389917495
"134",-0.0389925364315728,-0.0383107768909933,-0.0349168313404575,-0.0431408872827888,-0.047996421064084,-0.061012255954995,-0.0582851389917495
"135",-0.0401241117367767,-0.039722785760366,-0.0463935505512651,-0.0525272218510509,-0.0488875453160801,-0.061012255954995,-0.0582851389917495
"136",-0.041559670034192,-0.0414430488326957,-0.0510912792373111,-0.0599154504016042,-0.0495605671243871,-0.0608952195662883,-0.0582851389917495
"137",-0.0398374419792054,-0.0396152849897832,-0.0421726967462098,-0.0512281665578485,-0.0472134777762929,-0.0608952195662883,-0.0582851389917495
"138",-0.0402372335137436,-0.0401069873913854,-0.0463801379264868,-0.0549336662515998,-0.045854293711745,-0.0608952195662883,-0.0582851389917495
"139",-0.0385645030626338,-0.0382916010805693,-0.0387920122315383,-0.0457408139482141,-0.0467643054842199,-0.0608952195662883,-0.0582851389917495
"140",-0.0370993252914738,-0.0366810000397006,-0.0340222923427728,-0.0404956983402371,-0.0444623136775074,-0.0608952195662883,-0.0582851389917495
"141",-0.0367004531185708,-0.0362654333376695,-0.0367988528589642,-0.0427583931013942,-0.0440840471778944,-0.0608883862721498,-0.0582851389917495
"142",-0.0359826230514997,-0.0354780162861461,-0.035927434531498,-0.042529427446425,-0.0433040994298156,-0.0608883862721498,-0.0582851389917495
"143",-0.0349807529360268,-0.0343561461938756,-0.0334321537287264,-0.0401792814955115,-0.0428462521282412,-0.0608883862721498,-0.0582851389917495
"144",-0.0337801620144892,-0.0329928922590513,-0.0303702015598161,-0.0358529621735215,-0.0422355874572795,-0.0608883862721498,-0.0582851389917495
"145",-0.0328764286913533,-0.0319962255171512,-0.0302700007776626,-0.0362181337550282,-0.0423632797310825,-0.0608883862721498,-0.0582851389917495
"146",-0.0318930657463598,-0.0308633214672077,-0.0285714135832871,-0.0337510602548718,-0.0403133023801097,-0.0609572613495814,-0.0582851389917495
"147",-0.0316544040940158,-0.0306398987341614,-0.032004075499044,-0.037761521525681,-0.0422880592498611,-0.0609572613495814,-0.0582851389917495
"148",-0.030600831439547,-0.0294120830446388,-0.0293651057320657,-0.033748266287148,-0.0393765229942954,-0.0609572613495814,-0.0582851389917495
"149",-0.029719734625039,-0.0283632297085164,-0.027571973582987,-0.0310874311253428,-0.0400705766098447,-0.0609572613495814,-0.0582851389917495
"150",-0.0288067064175417,-0.0272722845231019,-0.0260231476105504,-0.0274311052635312,-0.0387928257807384,-0.0609572613495814,-0.0582851389917495
"151",-0.029900956870226,-0.0285775852083337,-0.0364819243397492,-0.037616235204041,-0.0403915119801934,-0.0606578339336079,-0.0581148264747512
"152",-0.0292154494921144,-0.0277924220516994,-0.0335346055521979,-0.0368052860721946,-0.0378421493169579,-0.0606578339336079,-0.0581148264747512
"153",-0.0283200441081063,-0.0267194403169569,-0.0302141620343542,-0.0320757972076535,-0.0382378448872535,-0.0606578339336079,-0.0581148264747512
"154",-0.0288928865970334,-0.0274299997921445,-0.0345586836095048,-0.0382770085707307,-0.0386854697832628,-0.0606578339336079,-0.0581148264747512
"155",-0.0310790363285148,-0.0298783603779813,-0.0430196515295721,-0.0475832959637046,-0.0399529547974951,-0.0606578339336079,-0.0581148264747512
"156",-0.0347485120704965,-0.033770957310684,-0.0517283724023056,-0.0578319886699319,-0.0424842562319943,-0.0609571546756214,-0.0581148264747512
"157",-0.0343884809144513,-0.0333980172174403,-0.0442889763160761,-0.0543764093890786,-0.0389879569157691,-0.0609571546756214,-0.0581148264747512
"158",-0.0333382107417426,-0.032221516643776,-0.0376674164873903,-0.0477846013382077,-0.0408915702761853,-0.0609571546756214,-0.0581148264747512
"159",-0.0329298116796417,-0.0317753976152594,-0.0357671064515638,-0.0462838215753436,-0.0381875840139236,-0.0609571546756214,-0.0581148264747512
"160",-0.0325764470020804,-0.031387118576825,-0.0348433639167475,-0.045195291750133,-0.0391757371978025,-0.0609571546756214,-0.0581148264747512
"161",-0.0342583463170071,-0.0333330853129769,-0.0442806190398491,-0.0524499686434865,-0.0416271511171638,-0.0608105094016636,-0.0581148264747512
"162",-0.0331100798836528,-0.0320587871656757,-0.0379593608037278,-0.0462146708741784,-0.0388999220537821,-0.0608105094016636,-0.0581148264747512
"163",-0.0326821697157302,-0.0316416462016475,-0.0365347489960152,-0.0460302690044045,-0.0406418541313087,-0.0608105094016636,-0.0581148264747512
"164",-0.0367563547413662,-0.0357689453587003,-0.0581813998122271,-0.0574324512854218,-0.0370504313895627,-0.0608105094016636,-0.0581148264747512
"165",-0.0353641862213459,-0.034264635792897,-0.0460926373919762,-0.0488795572891831,-0.0416306390863101,-0.0608105094016636,-0.0581148264747512
"166",-0.0340265784676951,-0.0327955348783562,-0.0386802891334537,-0.0407246639952064,-0.0371855690530336,-0.060780290718542,-0.0581148264747512
"167",-0.0364502313298983,-0.0355401259063506,-0.0484483223926487,-0.0523690832778811,-0.0443622259629388,-0.060780290718542,-0.0581148264747512
"168",-0.0350491683512823,-0.0340086931323965,-0.0398534485161926,-0.0442724442109466,-0.0388088067732,-0.060780290718542,-0.0581148264747512
"169",-0.0341563707874068,-0.0330807084748476,-0.0359373527676151,-0.0429377658292651,-0.0423789632950521,-0.060780290718542,-0.0581148264747512
"170",-0.0329953247696051,-0.031777593361551,-0.0319572338838509,-0.0381009886041284,-0.0380970026458358,-0.060780290718542,-0.0581148264747512
"171",-0.0331032890478162,-0.0319256598080344,-0.0354844498995912,-0.041476939804852,-0.0394033547386544,-0.0604223283647939,-0.0581148264747512
"172",-0.031939039667958,-0.0306084229347003,-0.0314049186386035,-0.0357631361111999,-0.0385836874023682,-0.0604223283647939,-0.0581148264747512
"173",-0.0317283227439474,-0.0303804191172346,-0.0330278069449873,-0.0379108591005206,-0.037452756009751,-0.0604223283647939,-0.0581148264747512
"174",-0.0313092386849926,-0.029908884182284,-0.032835115695538,-0.0382279744371772,-0.0375700952606667,-0.0604223283647939,-0.0581148264747512
"175",-0.0303541400792147,-0.0288270056147743,-0.0301781346196308,-0.0355718890205026,-0.0376553827136642,-0.0604223283647939,-0.0581148264747512
"176",-0.0317453270334849,-0.030365622690765,-0.0409911971713412,-0.042849755845964,-0.035506979606179,-0.060404180832358,-0.0579968214316536
"177",-0.0316994733633189,-0.0304034407950833,-0.0388282202266716,-0.0448562437668443,-0.0394204150135976,-0.060404180832358,-0.0579968214316536
"178",-0.0307313136253029,-0.0292863235524738,-0.0339091728077401,-0.0394609523937106,-0.0351591669246231,-0.060404180832358,-0.0579968214316536
"179",-0.0297340965285323,-0.0281278712467266,-0.0303115228338382,-0.0337996752932668,-0.0376052715267575,-0.060404180832358,-0.0579968214316536
"180",-0.0302143319590807,-0.0287616597102023,-0.0346899043330217,-0.039741606451571,-0.0367581497894637,-0.060404180832358,-0.0579968214316536
"181",-0.0302125561222004,-0.0287585252657176,-0.0343947788310446,-0.0401424011215568,-0.0352316711813066,-0.0605112612774107,-0.0579968214316536
"182",-0.029263035129812,-0.0276447895260417,-0.0304989439303416,-0.0344319501891732,-0.0364115426275149,-0.0605112612774107,-0.0579968214316536
"183",-0.0287104800535031,-0.0270352700952027,-0.0294822799154886,-0.0347837107256055,-0.0355967240864015,-0.0605112612774107,-0.0579968214316536
"184",-0.0298383388323199,-0.0282828435398602,-0.0368882144469661,-0.0403708079829812,-0.0341739044953218,-0.0605112612774107,-0.0579968214316536
"185",-0.0289877535037025,-0.027281370618554,-0.0324424541850963,-0.0356916105374694,-0.0356841264068372,-0.0605112612774107,-0.0579968214316536
"186",-0.0281351288679834,-0.0252569048080405,-0.0292785409409195,-0.0330936396494508,-0.0344833800830379,-0.0604294387071678,-0.0579968214316536
"187",-0.0284092884239719,-0.0262808901487362,-0.0319697452288251,-0.0358371762558818,-0.0337851343452351,-0.0604294387071678,-0.0579968214316536
"188",-0.0280760041987743,-0.0257000313582183,-0.0308403455791602,-0.0351375667378306,-0.0341325572878443,-0.0604294387071678,-0.0579968214316536
"189",-0.0283748807838944,-0.0268314194294526,-0.0331607964130684,-0.0391347566619515,-0.035434571637844,-0.0604294387071678,-0.0579968214316536
"190",-0.0277181629477322,-0.0254657718870181,-0.0305039360286909,-0.0370818888768554,-0.0338689018512027,-0.0604294387071678,-0.0579968214316536
"191",-0.0340236322209482,-0.0321384171902533,-0.0605146518833286,-0.0555152306333184,-0.0415291583408071,-0.0604056973377611,-0.0579968214316536
"192",-0.033605350315499,-0.0317690018486181,-0.0492457186786926,-0.051808194257319,-0.0362921772548923,-0.0604056973377611,-0.0579968214316536
